9.951607376767791280e+00
3.129224236834109973e+01
3.473036661865291563e+01
4.797018770439954238e+01
8.318314615239575005e+01
8.720910865697761949e+01
1.384383506599313023e+02
2.049727388100309611e+02
2.183437751899701880e+02
2.272745169417422630e+02
2.379692182906419760e+02
2.711265358606472660e+02
3.279096761292662450e+02
3.858431202572800771e+02
4.141604249143876473e+02
4.462567667703701204e+02
4.577990657655980158e+02
5.186713157893070729e+02
5.396691294196075432e+02
5.807464528606905105e+02
6.390612688522810458e+02
6.596689742017482558e+02
6.835784409914967910e+02
7.340037365828679867e+02
7.759198587892817613e+02
8.397434487889024695e+02
8.593258441466282420e+02
9.006817297203524504e+02
9.524024124548748205e+02
9.905061758585410416e+02
1.009057045385242873e+03
1.068465399714686555e+03
1.129682535959639154e+03
1.151975953623565147e+03
1.193072280686641989e+03
1.201816282243971500e+03
